uid,total_act_mins,variant_number
26877,187.0,0
26878,6.0,0
26879,17.0,0
26880,10.0,0
26882,962.0,0
26883,15.0,0
26884,336.0,0
26885,220.0,0
26886,31.0,0
26887,26.0,0
26888,105.0,0
26889,4.0,0
26890,156.0,0
26891,68.0,0
26892,43.0,0
26893,887.0,0
26894,156.0,0
26895,15.0,0
26896,4.0,0
26897,28.0,0
26898,48.0,0
26899,13.0,0
26900,27.0,0
26901,50.0,0
26902,60.0,0
26903,3.0,0
26904,13.0,0
26905,79.0,0
26906,15.0,0
26907,80.0,0
26908,9.0,0
26909,48.0,0
26910,808.0,0
26911,114279.0,0
26912,575.0,0
26913,164.0,0
26916,13.0,0
26917,39.0,0
26918,34.0,0
26919,19.0,0
26920,18.0,0
26921,26.0,0
26922,2506.0,0
26923,1102.0,0
26924,10.0,0
26925,39.0,0
26926,112.0,0
26927,4.0,0
26928,124.0,0
26929,23.0,0
26930,35.0,0
26931,16.0,0
26932,489.0,0
26933,25.0,0
26934,20.0,0
26935,190.0,0
26936,80.0,0
26937,37.0,0
26938,271.0,0
26940,119.0,0
26941,485.0,0
26942,21.0,0
26943,7.0,0
26944,3036.0,0
26945,293.0,0
26946,6.0,0
26948,3.0,0
26949,857.0,0
26950,222.0,0
26951,8.0,0
26952,1146.0,0
26953,4.0,0
26954,64.0,0
26955,25.0,0
26956,2226.0,0
26957,16.0,0
26958,34.0,0
26959,471.0,0
26960,17713.0,0
26961,10.0,0
26963,81.0,0
26964,133.0,0
26965,14.0,0
26966,26.0,0
26967,110.0,0
26968,6.0,0
26969,132.0,0
26970,5.0,0
26971,179.0,0
26972,236.0,0
26973,4428.0,0
26974,4.0,0
26975,115.0,0
26976,54.0,0
26977,205.0,0
26978,43.0,0
26979,48.0,0
26980,7.0,0
26981,33.0,0
26982,18.0,0
26983,6.0,0
26984,104.0,0
26985,4601.0,0
26986,122.0,0
26987,44.0,0
26988,2.0,0
26989,35.0,0
26990,7.0,0
26991,281.0,0
26992,9.0,0
26993,1.0,0
26994,24.0,0
26995,681.0,0
26996,45.0,0
26997,16.0,0
26998,98.0,0
26999,755.0,0
27000,252.0,0
27001,39.0,0
27002,98.0,0
27003,40.0,0
27004,14.0,0
27005,3.0,0
27006,36.0,0
27007,45.0,0
27008,10.0,0
27009,79.0,0
27010,131.0,0
27011,214.0,0
27012,76.0,0
27013,38.0,0
27014,24.0,0
27015,5.0,0
27016,399.0,0
27017,765.0,0
27018,129.0,0
27019,70.0,0
27020,26.0,0
27021,41.0,0
27022,45.0,0
27023,8.0,0
27024,60.0,0
27025,37.0,0
27026,1037.0,0
27027,26.0,0
27028,392.0,0
27029,50.0,0
27030,22.0,0
27031,9.0,0
27032,161.0,0
27033,528.0,0
27034,25.0,0
27035,7.0,0
27036,144.0,0
27037,5.0,0
27039,74.0,0
27040,12.0,0
27041,5.0,0
27043,40.0,0
27044,30.0,0
27045,4.0,0
27046,32.0,0
27047,30.0,0
27048,22.0,0
27049,30.0,0
27052,17.0,0
27053,43.0,0
27054,2561.0,0
27055,14.0,0
27056,99.0,0
27057,97.0,0
27058,2605.0,0
27059,211.0,0
27060,22.0,0
27061,6.0,0
27062,13.0,0
27063,81.0,0
27064,350.0,0
27065,248.0,0
27066,19.0,0
27067,8.0,0
27068,186.0,0
27069,24.0,0
27070,100.0,0
27071,3.0,0
27072,236.0,0
27073,9.0,0
27074,19.0,0
27075,52.0,0
27076,114.0,0
27077,22.0,0
27078,33.0,0
27079,7.0,0
27080,159.0,0
27081,2.0,0
27082,197.0,0
27083,30.0,0
27084,19.0,0
27085,204.0,0
27086,4.0,0
27087,17152.0,0
27088,31.0,0
27089,10.0,0
27090,25.0,0
27091,33.0,0
27092,5.0,0
27093,66.0,0
27094,18.0,0
27095,2358.0,0
27096,232.0,0
27097,9.0,0
27098,262.0,0
27099,7.0,0
27100,3.0,0
27101,333.0,0
27102,130.0,0
27103,32.0,0
27104,460.0,0
27105,17.0,0
27106,19.0,0
27107,6.0,0
27108,3961.0,0
27109,23.0,0
27110,16.0,0
27111,283.0,0
27113,71.0,0
27114,54.0,0
27115,8.0,0
27116,39.0,0
27117,5.0,0
27118,2173.0,0
27119,752.0,0
27120,1200.0,0
27121,128.0,0
27122,1894.0,0
27123,839.0,0
27124,97.0,0
27125,7.0,0
27126,60.0,0
27127,88.0,0
27128,262.0,0
27130,40.0,0
27131,5.0,0
27132,76.0,0
27133,14.0,0
27134,72.0,0
27135,10.0,0
27136,52.0,0
27137,8.0,0
27138,87.0,0
27139,33.0,0
27140,596.0,0
27142,18.0,0
27143,33.0,0
27144,67.0,0
27145,432.0,0
27146,4550.0,0
27147,54.0,0
27149,10.0,0
27150,49.0,0
27151,1516.0,0
27152,74.0,0
27153,50.0,0
27154,31.0,0
27155,397.0,0
27156,1.0,0
27157,71.0,0
27158,3.0,0
27159,261.0,0
27160,176.0,0
27161,318.0,0
27162,670.0,0
27163,2519.0,0
27164,50.0,0
27165,214.0,0
27166,60.0,0
27167,27.0,0
27168,119.0,0
27169,20.0,0
27171,30.0,0
27172,31.0,0
27173,118.0,0
27174,57.0,0
27175,21.0,0
27176,79.0,0
27177,836.0,0
27178,3.0,0
27179,96.0,0
27180,7.0,0
27181,49.0,0
27182,25.0,0
27183,524.0,0
27184,66.0,0
27185,57.0,0
27187,24.0,0
27188,54.0,0
27189,3.0,0
27190,4808.0,0
27191,112.0,0
27192,175.0,0
27193,12.0,0
27194,66.0,0
27195,187.0,0
27196,26.0,0
27197,290.0,0
27198,1.0,0
27199,20.0,0
27200,13.0,0
27201,3.0,0
27202,18.0,0
27203,50.0,0
27204,15.0,0
27205,331.0,0
27206,246.0,0
27207,6.0,0
27208,964.0,0
27209,33.0,0
27210,4999.0,0
27211,79.0,0
27212,368.0,0
27213,35.0,0
27214,7.0,0
27215,691.0,0
27216,97.0,0
27217,24.0,0
27218,6.0,0
27219,145.0,0
27220,25.0,0
27221,5.0,0
27222,20.0,0
27223,99.0,0
27224,457.0,0
27225,21.0,0
27226,279.0,0
27227,2.0,0
27228,4.0,0
27229,91.0,0
27230,577.0,0
27231,43.0,0
27232,12.0,0
27233,1086.0,0
27234,3.0,0
27235,3.0,0
27236,90.0,0
27237,9.0,0
27238,131.0,0
27239,2.0,0
27240,21.0,0
27241,27.0,0
27242,5.0,0
27243,41.0,0
27244,31.0,0
27245,184.0,0
27246,2.0,0
27247,43.0,0
27248,19.0,0
27249,124.0,0
27250,373.0,0
27251,27.0,0
27252,30.0,0
27253,21.0,0
27255,88.0,0
27256,2240.0,0
27257,37.0,0
27259,32.0,0
27260,90.0,0
27261,3.0,0
27262,55.0,0
27264,460.0,0
27265,29.0,0
27266,2.0,0
27267,42.0,0
27268,1081.0,0
27269,70.0,0
27270,279.0,0
27271,75.0,0
27272,27.0,0
27273,55.0,0
27275,18.0,0
27276,40.0,0
27277,7869.0,0
27278,324.0,0
27279,20.0,0
27280,46.0,0
27282,64.0,0
27283,884.0,0
27284,2.0,0
27285,14.0,0
27286,3.0,0
27287,438.0,0
27288,1.0,0
27289,55.0,0
27290,3.0,0
27291,9.0,0
27292,8.0,0
27293,594.0,0
27294,116.0,0
27295,217.0,0
27296,250.0,0
27297,24.0,0
27298,2.0,0
27299,56.0,0
27300,32.0,0
27303,86.0,0
27304,30.0,0
27305,742.0,0
27307,127.0,0
27308,1607.0,0
27309,13.0,0
27310,34.0,0
27311,14.0,0
27312,26.0,0
27313,136.0,0
27314,42.0,0
27315,5.0,0
27317,1079.0,0
27318,343.0,0
27319,92.0,0
27320,15.0,0
27321,30.0,0
27322,406.0,0
27323,40.0,0
27325,62.0,0
27326,53.0,0
27327,7.0,0
27329,29.0,0
27330,28.0,0
27331,63.0,0
27332,22.0,0
27333,42.0,0
27334,34.0,0
27335,809.0,0
27336,664.0,0
27337,8.0,0
27338,6.0,0
27339,97.0,0
27340,64.0,0
27341,6524.0,0
27342,7.0,0
27343,1.0,0
27344,8.0,0
27345,16.0,0
27346,8.0,0
27347,657.0,0
27348,42.0,0
27349,82.0,0
27350,60.0,0
27351,156.0,0
27352,1854.0,0
27353,25.0,0
27354,20.0,0
27355,4.0,0
27356,49.0,0
27357,134.0,0
27358,114.0,0
27359,6.0,0
27360,1.0,0
27361,214.0,0
27363,10.0,0
27364,77.0,0
27365,3.0,0
27366,25.0,0
27367,16.0,0
27368,457.0,0
27369,77.0,0
27370,199.0,0
27371,704.0,0
27372,4.0,0
27373,22.0,0
27374,59.0,0
27375,63.0,0
27376,642.0,0
27377,9.0,0
27378,226.0,0
27379,24.0,0
27380,15.0,0
27383,147.0,0
27384,28.0,0
27385,746.0,0
27386,17.0,0
27387,4.0,0
27388,27.0,0
27390,3.0,0
27391,32.0,0
27392,64.0,0
27393,5.0,0
27394,29.0,0
27395,15.0,0
27397,5.0,0
27398,19.0,0
27399,7959.0,0
27400,130.0,0
27401,58.0,0
27402,167.0,0
27403,6.0,0
27404,45.0,0
27405,22.0,0
27406,33.0,0
27407,2.0,0
27408,61.0,0
27409,17.0,0
27410,10.0,0
27411,53.0,0
27412,159.0,0
27413,19.0,0
27414,63.0,0
27415,5682.0,0
27416,44.0,0
27417,5790.0,0
27419,132.0,0
27420,45.0,0
27422,43.0,0
27423,2574.0,0
27424,15.0,0
27425,50.0,0
27426,60.0,0
27427,105.0,0
27428,112.0,0
27429,1136.0,0
27430,1613.0,0
27431,136.0,0
27432,1855.0,0
27433,797.0,0
27434,61.0,0
27435,25.0,0
27436,59.0,0
27437,10.0,0
27438,15.0,0
27439,99.0,0
27440,197.0,0
27442,103.0,0
27443,31.0,0
27444,1590.0,0
27445,17.0,0
27446,453.0,0
27447,184.0,0
27448,22.0,0
27449,345.0,0
27450,310.0,0
27451,15.0,0
27452,15.0,0
27453,10.0,0
27454,246.0,0
27455,148.0,0
27456,7.0,0
27457,119.0,0
27459,17.0,0
27460,41.0,0
27461,21.0,0
27462,5.0,0
27463,15.0,0
27464,66.0,0
27465,472.0,0
27466,9.0,0
27467,1.0,0
27468,23.0,0
27469,55.0,0
27470,27.0,0
27472,9.0,0
27473,140.0,0
27474,16.0,0
27475,50.0,0
27476,199.0,0
27477,465.0,0
27479,31.0,0
27480,542.0,0
27481,77.0,0
27482,241.0,0
27483,17.0,0
27484,23.0,0
27485,1.0,0
27486,40.0,0
27487,33.0,0
27488,1046.0,0
27489,3153.0,0
27491,65.0,0
27492,22.0,0
27493,157.0,0
27494,39.0,0
27495,60.0,0
27496,104.0,0
27497,61.0,0
27498,143.0,0
27499,89.0,0
27500,397.0,0
27501,24.0,0
27503,3546.0,0
27504,5.0,0
27505,3820.0,0
27506,1281.0,0
27508,782.0,0
27509,35.0,0
27510,435.0,0
27511,11.0,0
27512,6053.0,0
27513,225.0,0
27514,6.0,0
27515,584.0,0
27516,101.0,0
27517,91.0,0
27518,670.0,0
27519,29.0,0
27520,54.0,0
27522,3312.0,0
27524,10.0,0
27525,119.0,0
27526,1903.0,0
27527,90.0,0
27528,221.0,0
27529,137.0,0
27530,36.0,0
27531,209.0,0
27532,9.0,0
27533,16.0,0
27534,16.0,0
27535,24.0,0
27536,26.0,0
27537,3.0,0
27538,370.0,0
27539,26.0,0
27540,48.0,0
27541,82.0,0
27542,27.0,0
27543,12.0,0
27544,16.0,0
27545,194.0,0
27546,8.0,0
27547,285.0,0
27548,34.0,0
27549,18.0,0
27550,58.0,0
27551,100.0,0
27552,31.0,0
27554,4.0,0
27555,1.0,0
27557,96.0,0
27558,36.0,0
27559,146.0,0
27560,16.0,0
27561,164.0,0
27562,17.0,0
27563,8297.0,0
27564,82.0,0
27565,7.0,0
27566,293.0,0
27567,22.0,0
27568,850.0,0
27569,62.0,0
27570,12.0,0
27571,122.0,0
27572,7.0,0
27573,2299.0,0
27575,1.0,0
27576,28.0,0
27577,94.0,0
27578,2.0,0
27579,87.0,0
27580,51.0,0
27581,32.0,0
27583,29.0,0
27585,23.0,0
27586,2.0,0
27587,3014.0,0
27588,164.0,0
27589,224.0,0
27591,16.0,0
27592,41.0,0
27593,23.0,0
27594,122.0,0
27595,307.0,0
27596,12.0,0
27597,15.0,0
27598,841.0,0
27599,15.0,0
27600,19.0,0
27601,65.0,0
27602,96.0,0
27603,9.0,0
27604,9.0,0
27605,188.0,0
27606,45.0,0
27607,18.0,0
27608,26.0,0
27609,68.0,0
27610,1.0,0
27611,126.0,0
27612,9.0,0
27613,159.0,0
27614,12.0,0
27615,26.0,0
27616,6.0,0
27618,128.0,0
27619,553.0,0
27620,38.0,0
27621,50.0,0
27622,57.0,0
27623,125.0,0
27624,12065.0,0
27625,8.0,0
27626,464.0,0
27627,280.0,0
27628,51.0,0
27629,16.0,0
27630,73.0,0
27631,277.0,0
27632,542.0,0
27633,66.0,0
27634,70.0,0
27635,3.0,0
27636,168.0,0
27637,3.0,0
27638,10.0,0
27639,137.0,0
27640,16.0,0
27641,724.0,0
27642,19.0,0
27643,210.0,0
27644,20.0,0
27645,143.0,0
27646,122.0,0
27647,42.0,0
27648,23.0,0
27649,6.0,0
27650,20.0,0
27651,125.0,0
27652,66.0,0
27653,26.0,0
27654,192.0,0
27655,130.0,0
27656,144.0,0
27657,14.0,0
27658,244.0,0
27659,132.0,0
27660,589.0,0
27661,197.0,0
27662,85.0,0
27663,29.0,0
27664,14.0,0
27665,76.0,0
27666,34.0,0
27668,25.0,0
27669,48.0,0
27670,170.0,0
27671,514.0,0
27672,23.0,0
27673,497.0,0
27674,250.0,0
27675,47.0,0
27676,9.0,0
27677,140.0,0
27678,188.0,0
27679,34.0,0
27680,23.0,0
27681,33.0,0
27682,1.0,0
27683,33.0,0
27684,1953.0,0
27685,34.0,0
27686,16.0,0
27687,8.0,0
27688,18.0,0
27689,7687.0,0
27690,58.0,0
27691,16.0,0
27692,29.0,0
27693,2.0,0
27694,787.0,0
27695,9731.0,0
27696,28.0,0
27697,117.0,0
27698,44.0,0
27699,73.0,0
27700,3.0,0
27701,31.0,0
27702,19.0,0
27703,198.0,0
27704,1220.0,0
27705,526.0,0
27706,7.0,0
27707,24.0,0
27708,43.0,0
27709,91.0,0
27710,471.0,0
27712,27.0,0
27713,12.0,0
27714,9.0,0
27715,131.0,0
27716,12.0,0
27717,12.0,0
27718,76.0,0
27719,42.0,0
27720,189.0,0
27721,554.0,0
27722,90.0,0
27723,38.0,0
27724,108.0,0
27725,82.0,0
27726,13.0,0
27727,19.0,0
27728,1575.0,0
27729,161.0,0
27730,28.0,0
27731,278.0,0
27732,13.0,0
27733,22.0,0
27734,23.0,0
27735,17.0,0
27736,280.0,0
27737,6.0,0
27738,21.0,0
27739,19.0,0
27740,3.0,0
27741,302.0,0
27742,61.0,0
27743,46.0,0
27744,41.0,0
27745,22.0,0
27746,5.0,0
27747,84.0,0
27748,41.0,0
27749,134.0,0
27750,20.0,0
27751,10.0,0
27752,43.0,0
27754,1010.0,0
27755,101.0,0
27756,199.0,0
27757,5.0,0
27758,10.0,0
27759,259.0,0
27760,40.0,0
27761,201.0,0
27762,109.0,0
27763,96.0,0
27764,1066.0,0
27765,162.0,0
27766,495.0,0
27767,349.0,0
27768,74.0,0
27769,42.0,0
27770,56.0,0
27771,36.0,0
27773,4.0,0
27774,6879.0,0
27775,6.0,0
27776,33.0,0
27777,5.0,0
27778,1137.0,0
27779,4.0,0
27780,9.0,0
27781,85.0,0
27782,62.0,0
27783,41.0,0
27784,30.0,0
27785,429.0,0
27786,41.0,0
27787,6.0,0
27788,162.0,0
27789,7.0,0
27790,3130.0,0
27791,494.0,0
27792,113.0,0
27793,68.0,0
27794,865.0,0
27795,13.0,0
27796,17.0,0
27797,104.0,0
27798,5.0,0
27799,10.0,0
27800,3377.0,0
27801,8.0,0
27803,16.0,0
27804,6754.0,0
27805,2594.0,0
27806,3845.0,0
27807,43.0,0
27808,824.0,0
27809,125.0,0
27810,115.0,0
27811,40.0,0
27812,9.0,0
27813,58.0,0
27814,1.0,0
27815,534.0,0
27816,150.0,0
27817,488.0,0
27818,24.0,0
27819,25.0,0
27820,160.0,0
27821,53.0,0
27822,1428.0,0
27823,82.0,0
27824,54.0,0
27825,24.0,0
27826,50.0,0
27827,4764.0,0
27828,9.0,0
27829,57.0,0
27830,37.0,0
27831,12.0,0
27832,29.0,0
27833,65.0,0
27835,51.0,0
27836,1093.0,0
27838,3816.0,0
27839,46.0,0
27840,1.0,0
27841,58.0,0
27842,9.0,0
27843,1482.0,0
27844,29.0,0
27845,20.0,0
27846,355.0,0
27847,2849.0,0
27848,6549.0,0
27849,6.0,0
27850,162.0,0
27851,15.0,0
27852,572.0,0
27854,54.0,0
27855,21.0,0
27856,16.0,0
27857,42.0,0
27859,14.0,0
27860,885.0,0
27861,107.0,0
27862,67.0,0
27863,79.0,0
27864,3.0,0
27865,4.0,0
27866,31.0,0
27867,98.0,0
27868,47.0,0
27869,53.0,0
27870,30.0,0
27871,17.0,0
27872,15.0,0
27874,214.0,0
27875,220.0,0
27876,30.0,0
27878,54.0,0
27879,239.0,0
27880,19.0,0
27881,44.0,0
27882,12.0,0
27883,91.0,0
27884,33.0,0
27885,12.0,0
27886,15.0,0
27887,475.0,0
27888,62.0,0
27889,3437.0,0
27890,28.0,0
27891,20.0,0
27892,112.0,0
27893,53.0,0
27894,354.0,0
27895,78.0,0
27896,906.0,0
27897,7.0,0
27898,74.0,0
27899,77.0,0
27900,60.0,0
27901,86.0,0
27902,1168.0,0
27903,262.0,0
27904,1955.0,0
27905,2.0,0
27906,29.0,0
27907,185.0,0
27908,28.0,0
27909,5.0,0
27910,40.0,0
27911,200.0,0
27912,4124.0,0
27913,21.0,0
27914,30.0,0
27915,115.0,0
27916,30.0,0
27917,13.0,0
27918,17.0,0
27920,28.0,0
27921,11.0,0
27922,78.0,0
27923,57.0,0
27924,670.0,0
27925,17.0,0
27926,228.0,0
27927,746.0,0
27928,257.0,0
27929,111.0,0
27930,66.0,0
27931,48.0,0
27932,9.0,0
27933,7.0,0
27934,81.0,0
27935,521.0,0
27936,47.0,0
27937,115.0,0
27939,25.0,0
27940,183.0,0
27941,11.0,0
27942,223.0,0
27943,232.0,0
27944,4502.0,0
27945,81.0,0
27946,9.0,0
27947,57.0,0
27948,169.0,0
27949,1563.0,0
27950,8.0,0
27951,13.0,0
27953,291.0,0
27954,164.0,0
27955,1171.0,0
27956,7.0,0
27957,19.0,0
27959,30.0,0
27960,27.0,0
27962,66.0,0
27963,133.0,0
27964,21.0,0
27965,3.0,0
27967,27.0,0
27968,523.0,0
27969,227.0,0
27970,15.0,0
27971,12.0,0
27972,25.0,0
27973,27.0,0
27974,55.0,0
27975,130.0,0
27976,194.0,0
27977,75.0,0
27978,274.0,0
27979,29.0,0
27980,448.0,0
27981,3.0,0
27982,2.0,0
27983,12.0,0
27984,11.0,0
27985,177.0,0
27986,43.0,0
27987,640.0,0
27988,124.0,0
27990,15.0,0
27991,82.0,0
27992,42.0,0
27993,20.0,0
27994,28.0,0
27995,53.0,0
27996,6.0,0
27997,98.0,0
27998,2.0,0
27999,25.0,0
28000,25.0,0
28002,20.0,0
28003,11.0,0
28004,813.0,0
28006,18.0,0
28007,33.0,0
28008,20.0,0
28009,17.0,0
28010,4435.0,0
28012,98.0,0
28013,108.0,0
28014,3628.0,0
28015,29.0,0
28016,3.0,0
28017,161.0,0
28018,17.0,0
28019,437.0,0
28020,95.0,0
28021,22.0,0
28022,683.0,0
28023,19.0,0
28024,24.0,0
28025,172.0,0
28026,900.0,0
28027,698.0,0
28028,25.0,0
28029,13.0,0
28030,1721.0,0
28031,16.0,0
28032,38.0,0
28033,9.0,0
28034,633.0,0
28035,251.0,0
28036,65.0,0
28037,1.0,0
28038,37.0,0
28039,22.0,0
28040,3.0,0
28041,66.0,0
28042,108.0,0
28043,53.0,0
28044,43.0,0
28045,13.0,0
28046,134.0,0
28047,48.0,0
28049,217.0,0
28050,34.0,0
28051,72.0,0
28052,2333.0,0
28053,24.0,0
28054,88.0,0
28055,52.0,0
28056,2837.0,0
28057,41.0,0
28058,1618.0,0
28059,183.0,0
28060,2927.0,0
28061,3.0,0
28062,2784.0,0
28063,51.0,0
28064,2.0,0
28065,148.0,0
28066,37.0,0
28067,10.0,0
28068,23.0,0
28070,42.0,0
28071,121.0,0
28072,8.0,0
28073,20.0,0
28074,26.0,0
28075,59.0,0
28076,88.0,0
28077,128.0,0
28078,162.0,0
28079,43.0,0
28080,30.0,0
28081,8.0,0
28082,151.0,0
28083,209.0,0
28085,37.0,0
28086,160.0,0
28087,17.0,0
28088,2322.0,0
28089,66.0,0
28090,10.0,0
28091,7.0,0
28092,24.0,0
28093,93.0,0
28094,33.0,0
28095,24.0,0
28096,648.0,0
28097,24.0,0
28098,255.0,0
28099,20.0,0
28100,2187.0,0
28102,1.0,0
28103,3.0,0
28104,25.0,0
28105,48.0,0
28107,240.0,0
28108,52.0,0
28109,1.0,0
28111,113.0,0
28112,79.0,0
28113,65.0,0
28114,5.0,0
28115,326.0,0
28116,88.0,0
28117,13458.0,0
28118,2.0,0
28119,31.0,0
28120,118.0,0
28122,24.0,0
28123,13.0,0
28124,254.0,0
28126,48.0,0
28127,37.0,0
28128,81.0,0
28129,79.0,0
28130,47.0,0
28131,630.0,0
28132,23.0,0
28133,16.0,0
28134,5.0,0
28135,7.0,0
28136,106.0,0
28137,60.0,0
28138,26.0,0
28139,1307.0,0
28140,26.0,0
28141,104.0,0
28142,17.0,0
28143,38.0,0
28144,7.0,0
28145,17.0,0
28146,20.0,0
28147,10.0,0
28149,109.0,0
28150,126.0,0
28152,184.0,0
28153,3169.0,0
28154,237.0,0
28155,583.0,0
28156,37.0,0
28157,162.0,0
28158,331.0,0
28159,919.0,0
28160,11.0,0
28161,2487.0,0
28162,331.0,0
28163,124.0,0
28164,6.0,0
28165,363.0,0
28166,25.0,0
28167,16.0,0
28168,127.0,0
28169,139.0,0
28170,4670.0,0
28171,91.0,0
28172,32.0,0
28173,3.0,0
28174,44.0,0
28175,47.0,0
28176,175.0,0
28177,48.0,0
28179,335.0,0
28180,28.0,0
28181,637.0,0
28182,16.0,0
28183,25.0,0
28184,201.0,0
28185,1.0,0
28186,12.0,0
28187,1092.0,0
28188,23.0,0
28190,76.0,0
28191,9.0,0
28193,4.0,0
28194,9.0,0
28195,1073.0,0
28196,22.0,0
28197,855.0,0
28198,839.0,0
28199,54.0,0
28200,24.0,0
28201,49.0,0
28202,193.0,0
28203,118.0,0
28204,35.0,0
28206,25.0,0
28207,41.0,0
28208,3084.0,0
28209,3.0,0
28210,20.0,0
28211,2246.0,0
28212,37.0,0
28213,64.0,0
28214,78.0,0
28215,9.0,0
28216,48.0,0
28219,9.0,0
28220,50.0,0
28222,2.0,0
28223,74.0,0
28224,10.0,0
28225,163.0,0
28226,2592.0,0
28227,4975.0,0
28228,7.0,0
28229,2.0,0
28230,4.0,0
28232,105.0,0
28233,1002.0,0
28234,132.0,0
28235,226.0,0
28236,143.0,0
28237,348.0,0
28238,235.0,0
28240,247.0,0
28241,23.0,0
28242,27.0,0
28243,20.0,0
28244,41.0,0
28245,69.0,0
28246,8.0,0
28247,124.0,0
28248,25.0,0
28249,73.0,0
28250,3.0,0
28252,691.0,0
28253,55.0,0
28254,11475.0,0
28255,3.0,0
28256,182.0,0
28257,32.0,0
28258,54.0,0
28260,324.0,0
28261,2.0,0
28263,190.0,0
28264,77.0,0
28265,161.0,0
28266,30.0,0
28267,27.0,0
28268,107.0,0
28269,20.0,0
28270,101.0,0
28271,110.0,0
28272,39.0,0
28273,9.0,0
28274,497.0,0
28276,96.0,0
28277,12.0,0
28278,67.0,0
28279,341.0,0
28280,26.0,0
28282,1183.0,0
28283,11.0,0
28284,8.0,0
28285,13.0,0
28286,3126.0,0
28287,29.0,0
28288,10232.0,0
28290,8.0,0
28291,8.0,0
28292,22.0,0
28293,15.0,0
28294,13.0,0
28295,23.0,0
28296,1182.0,0
28297,57.0,0
28298,56.0,0
28299,14.0,0
28300,24.0,0
28301,42.0,0
28302,89.0,0
28303,2245.0,0
28304,110.0,0
28305,333.0,0
28306,85.0,0
28308,67.0,0
28309,2.0,0
28310,9.0,0
28311,39.0,0
28312,34.0,0
28313,104.0,0
28314,71.0,0
28315,15.0,0
28316,22.0,0
28317,45.0,0
28318,10135.0,0
28319,51.0,0
28320,64.0,0
28321,8.0,0
28322,1.0,0
28323,91.0,0
28324,91.0,0
28325,28.0,0
28326,8.0,0
28327,49.0,0
28328,8.0,0
28329,2.0,0
28330,10.0,0
28331,35.0,0
28332,22.0,0
28333,45.0,0
28334,17.0,0
28335,71.0,0
28336,21.0,0
28337,27.0,0
28338,117.0,0
28339,111.0,0
28340,147.0,0
28341,15.0,0
28342,91.0,0
28343,28.0,0
28344,70.0,0
28345,18279.0,0
28346,7.0,0
28347,8.0,0
28348,4386.0,0
28349,133.0,0
28350,38.0,0
28351,47.0,0
28352,31.0,0
28353,251.0,0
28354,93.0,0
28355,7216.0,0
28356,253.0,0
28357,41.0,0
28359,8.0,0
28360,13.0,0
28361,147.0,0
28363,405.0,0
28364,3060.0,0
28365,624.0,0
28366,9.0,0
28367,311.0,0
28368,5.0,0
28369,24.0,0
28370,20.0,0
28371,1.0,0
28372,15.0,0
28373,5.0,0
28374,4.0,0
28375,63.0,0
28376,18.0,0
28377,33.0,0
28378,14.0,0
28379,28.0,0
28380,31.0,0
28381,11.0,0
28382,9.0,0
28383,8.0,0
28384,26.0,0
28385,6.0,0
28386,18.0,0
28387,4.0,0
28388,45.0,0
28389,66.0,0
28390,4.0,0
28391,48.0,0
28392,68.0,0
28393,17.0,0
28394,57.0,0
28395,32.0,0
28396,47.0,0
28397,14.0,0
28398,156.0,0
28399,15.0,0
28400,9.0,0
28401,22.0,0
28402,3.0,0
28403,5.0,0
28404,38.0,0
28405,84.0,0
28406,632.0,0
28407,12.0,0
28408,14.0,0
28409,30.0,0
28410,21.0,0
28411,7.0,0
28412,20.0,0
28413,26.0,0
28414,165.0,0
28415,15.0,0
28416,196.0,0
28417,116.0,0
28418,11.0,0
28419,2288.0,0
28420,6.0,0
28421,76.0,0
28422,24.0,0
28423,4816.0,0
28424,18.0,0
28425,1.0,0
28426,31.0,0
28427,451.0,0
28428,4888.0,0
28429,14.0,0
28430,1.0,0
28431,1205.0,0
28432,26.0,0
28433,10.0,0
28434,2.0,0
28435,31.0,0
28436,344.0,0
28438,3275.0,0
28439,62.0,0
28440,185.0,0
28441,183.0,0
28442,19.0,0
28443,50.0,0
28444,103.0,0
28445,323.0,0
28447,1409.0,0
28448,295.0,0
28449,1284.0,0
28450,89.0,0
28451,99.0,0
28452,3.0,0
28453,12.0,0
28454,10.0,0
28455,63.0,0
28456,14.0,0
28457,87.0,0
28458,535.0,0
28459,13.0,0
28460,74.0,0
28461,74.0,0
28462,742.0,0
28463,24.0,0
28464,9.0,0
28465,140.0,0
28466,5.0,0
28467,52.0,0
28468,75.0,0
28469,9.0,0
28470,3752.0,0
28471,30.0,0
28472,103.0,0
28473,46.0,0
28474,12.0,0
28475,1467.0,0
28476,468.0,0
28477,704.0,0
28478,83.0,0
28479,43.0,0
28480,6.0,0
28482,4.0,0
28483,6576.0,0
28484,10774.0,0
28485,28.0,0
28486,872.0,0
28487,15.0,0
28488,18.0,0
28489,65.0,0
28490,120.0,0
28491,154.0,0
28492,32.0,0
28493,1.0,0
28494,28.0,0
28495,23.0,0
28496,10.0,0
28497,85.0,0
28498,73.0,0
28499,177.0,0
28500,22.0,0
28501,993.0,0
28502,41.0,0
28503,10.0,0
28504,24.0,0
28505,370.0,0
28506,36.0,0
28507,64.0,0
28508,242.0,0
28509,89.0,0
28510,4.0,0
28511,270.0,0
28512,36.0,0
28514,227.0,0
28515,2.0,0
28516,10.0,0
28517,688.0,0
28518,129.0,0
28519,915.0,0
